,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
672,Владикавказская ,17,87,1,1280741968,https://vk.com/images/places/clubs.png,673,68.943939,33.10626,Долина уюта,4,1488181344.0
673,Ленинградский просп. 37К6,0,1,1,1280741968,https://vk.com/images/places/clubs.png,674,55.793409,37.543048,Secret Service,4,1363959000.0
674,наб. реки Фонтанки ,74,2,1,1280741968,https://vk.com/images/places/clubs.png,675,59.922682,30.319431,Аничков мост,4,1488802181.0
675,Большевистская 131,8,99,1,1280741968,https://vk.com/images/places/clubs.png,676,54.999248,82.959794,Capriccio,4,1487822367.0
676,Часовитина 35,6,99,1,1280741968,https://vk.com/images/places/clubs.png,677,55.031794,82.926466,Блиндаж,4,1457105340.0
677,Ленина 10,1,99,1,1280741968,https://vk.com/images/places/clubs.png,678,55.029877,82.919419,Capriccio,4,1440221062.0
678,Нарымская 23,0,99,1,1280741968,https://vk.com/images/places/clubs.png,679,55.043644,82.904871,Shamrock,4,1354029757.0
679,Красный просп. 37,13,99,1,1280741968,https://vk.com/images/places/clubs.png,680,55.034198,82.918773,Old Irish Pub,4,1468844847.0
680,Ленина 20,9,99,1,1280741968,https://vk.com/images/places/clubs.png,681,55.029838,82.919388,Pub 501,4,1475942630.0
681,Пискунова 11,108,95,1,1280741968,https://vk.com/images/places/clubs.png,682,56.323692,44.00472,Рок-бар,4,1488010682.0
682,Почтовый пер. 60,12,112,1,1280741968,https://vk.com/images/places/clubs.png,683,61.801287,34.314997,Авиаретро,4,1483467904.0
683,просп. Науки 10К1,14,2,1,1280741968,https://vk.com/images/places/clubs.png,684,60.015246,30.390608,Lava,4,1465559722.0
684,Орджоникидзе 50,1,158,1,1280741968,https://vk.com/images/places/clubs.png,685,55.152084,61.406353,Светлое прошлое,4,1440490759.0
685,Разъезжая 12,0,2,1,1280741968,https://vk.com/images/places/clubs.png,686,59.924889,30.345935,Маша на ракете,4,
686,Петра Великого 15,3,1,1,1280741968,https://vk.com/images/places/clubs.png,687,55.747003,37.90807,Daja,4,1355502260.0
687,Батарейная 28,3,42,1,1280741968,https://vk.com/images/places/clubs.png,688,51.654445,39.123463,Бункер,4,1402828227.0
688,Литейный просп. 64К78,1,2,1,1280741968,https://vk.com/images/places/clubs.png,689,59.933077,30.348477,Филин Гуд,4,1345854093.0
689,просп. Ленина 9,1,158,1,1280741968,https://vk.com/images/places/clubs.png,690,55.15945,61.451602,Колизей,4,1480671152.0
690,Ст.Басманная 20К13,2,1,1,1280741968,https://vk.com/images/places/clubs.png,691,55.7664,37.667037,Play Cafe,4,1353488586.0
691,Петропавловская 185,0,110,1,1280741968,https://vk.com/images/places/clubs.png,692,58.00849,56.241127,Хрустальный лев,4,
692,Фрунзе ,5,99,1,1280741968,https://vk.com/images/places/clubs.png,693,55.037913,82.93562,Однажды в Америке,4,1424720448.0
693,1-ая Морская 15,2,99,1,1280741968,https://vk.com/images/places/clubs.png,694,55.026711,82.967232,Позитрон,4,1346145968.0
694,Якоби 35,64,57,1,1280741968,https://vk.com/images/places/clubs.png,695,52.222597,104.326578,Дикая лошадь,4,1489120744.0
695,Краснознаменский пер. 1б,0,119,1,1280741968,https://vk.com/images/places/clubs.png,696,47.193931,39.611563,Zeitnot,4,1353931362.0
696,Дмитровское ш. 27К1,1,1,1,1280741968,https://vk.com/images/places/clubs.png,697,55.826518,37.570797,Fases,4,1349248169.0
697,Симферопольский б-р 4,3,1,1,1280741968,https://vk.com/images/places/clubs.png,698,55.659419,37.607691,Революция,4,1352407243.0
698,Ленина 1,1,99,1,1280741968,https://vk.com/images/places/clubs.png,699,55.02986,82.919343,Fresh,4,1348778701.0
699,Нижневолжская наб. 1в,57,95,1,1280741968,https://vk.com/images/places/clubs.png,700,56.33149,44.007101,Indi Сlub,4,1476520800.0
700,Торжковская 11,2,2,1,1280741968,https://vk.com/images/places/clubs.png,701,59.990008,30.31541,Галерея хорошей музыки,4,1438506360.0
701,пересечение Университетской наб. и 1-й линии В.О. 142,4,99,1,1280741968,https://vk.com/images/places/clubs.png,702,54.988195,82.914734,City Club,4,1346526868.0
702,Советская 12,3,95,1,1280741968,https://vk.com/images/places/clubs.png,703,56.262152,43.74296,Neo,4,1351174616.0
703,Спортивная 4К4,6,1,1,1280741968,https://vk.com/images/places/clubs.png,704,55.739422,37.612739,Миллиардер,4,1352207542.0
704,Ленина 12,3,99,1,1280741968,https://vk.com/images/places/clubs.png,705,55.029838,82.919388,New York Times,4,1407242992.0
705,Сормовская 7,2,72,1,1280741968,https://vk.com/images/places/clubs.png,706,45.024259,39.064615,Baoli,4,1320845556.0
706,Кировоградская 15,13,1,1,1280741968,https://vk.com/images/places/clubs.png,707,55.609446,37.604708,Place,4,1415885651.0
707,Народный просп. ,0,2,1,1280741968,https://vk.com/images/places/clubs.png,708,59.942394,30.276127,Tema,4,1346581162.0
708,Лесной просп. 48а,202,2,1,1280741968,https://vk.com/images/places/clubs.png,709,59.981523,30.342485,Шоу-холл «Атмосфера»,4,1488071869.0
709,Бородинская 75а,0,42,1,1280741968,https://vk.com/images/places/clubs.png,710,51.663825,39.18189,Stalker,4,
710,Первомайская 43,0,151,1,1280741968,https://vk.com/images/places/clubs.png,711,54.815015,56.087006,Подземка,4,1355225874.0
711,Челюскинцев ,2,49,1,1280741968,https://vk.com/images/places/clubs.png,712,56.855374,60.60242,Дом 102,4,1418051623.0
712,Дружинниковская 15,24,1,1,1280741968,https://vk.com/images/places/clubs.png,713,55.759755,37.574696,Бархат,4,1454265862.0
713,просп. Пятилеток ,4,2,1,1280741968,https://vk.com/images/places/clubs.png,714,59.92263,30.458799,Cocoon,4,1347215130.0
714,Таганская пл. 20,3,1,1,1280741968,https://vk.com/images/places/clubs.png,715,55.76643,37.664087,Килтон,4,1389470339.0
715,Московская 1а,87,60,1,1280741968,https://vk.com/images/places/clubs.png,716,55.793908,49.103434,Joker,4,1476736147.0
716,Челюскинцев 102,5,49,1,1280741968,https://vk.com/images/places/clubs.png,717,56.855374,60.60232,Старая крепость,4,1462818618.0
717,Красных Командиров 14,1,49,1,1280741968,https://vk.com/images/places/clubs.png,718,56.893869,60.6196,Сфинкс,4,1352053662.0
718,Суханова 10,12,49,1,1280741968,https://vk.com/images/places/clubs.png,719,56.838008,60.597274,Солдат удачи,4,1282663352.0
719,Фрунзе 14,1,99,1,1280741968,https://vk.com/images/places/clubs.png,720,55.036979,82.927652,Джаз-клуб,4,1410353635.0
720,просп. Дзержинского ,2,99,1,1280741968,https://vk.com/images/places/clubs.png,721,55.058085,82.979848,Точка.ру,4,1399313882.0
721,Новочеркасский б-р 19а,10,1,1,1280741968,https://vk.com/images/places/clubs.png,722,55.64796,37.727769,City Club,4,1471501919.0
722,просп. Ленина 48,0,49,1,1280741968,https://vk.com/images/places/clubs.png,723,56.839676,60.619061,Студио,4,1340040332.0
723,Маковского 20,3,2,1,1280741968,https://vk.com/images/places/clubs.png,724,59.949483,30.360335,Mojo,4,1373539815.0
724,Дуси Ковальчук 260,5,99,1,1280741968,https://vk.com/images/places/clubs.png,725,55.057786,82.909704,Primus,4,1487869616.0
725,Гоголя 15,3,49,1,1280741968,https://vk.com/images/places/clubs.png,726,56.8336,60.61041,Трансотель,4,1453169660.0
726,Уборевича 1,3,57,1,1280741968,https://vk.com/images/places/clubs.png,727,52.27788,104.281523,Дом Актера,4,1487775463.0
727,наб. Гребного канала 108,62,95,1,1280741968,https://vk.com/images/places/clubs.png,728,56.329467,44.043797,Робинзон,4,1483224624.0
728,просп. Гагарина 27а,1,95,1,1280741968,https://vk.com/images/places/clubs.png,729,56.293802,43.980196,Бульвар,4,1391241581.0
729,Южная дорога 14,171,2,1,1280741968,https://vk.com/images/places/clubs.png,730,59.96857,30.232662,Royal Beach Club,4,1489216523.0
730,Победы 37,3,169,1,1280741968,https://vk.com/images/places/clubs.png,731,57.631653,39.870655,Montana,4,1436094584.0
731,Комсомольская ,1,57,1,1280741968,https://vk.com/images/places/clubs.png,732,52.250432,104.254223,Zima project,4,1342284718.0
732,Б.Златоустинский пер. 2К8,24,1,1,1280741968,https://vk.com/images/places/clubs.png,733,55.759968,37.631083,Point Rouge,4,1485623859.0
733,Водопьянова 17,20,78,1,1280741968,https://vk.com/images/places/clubs.png,734,52.590913,39.545132,Ego,4,1478887516.0
734,просп. Испытателей ,7,2,1,1280741968,https://vk.com/images/places/clubs.png,735,60.004586,30.285419,Сан-Франциско,4,1448591393.0
735,Кирова 12,15,112,1,1280741968,https://vk.com/images/places/clubs.png,736,61.790993,34.37239,FM Club,4,1471735296.0
736,Думская 9,109,2,1,1280741968,https://vk.com/images/places/clubs.png,737,59.932707,30.327331,Фидель,4,1478296275.0
737,трасса Ростов-Ольгинская ,0,119,1,1280741968,https://vk.com/images/places/clubs.png,738,47.227163,39.744918,Воздух,4,
738,просп. Ленина 26,0,112,1,1280741968,https://vk.com/images/places/clubs.png,739,61.788088,34.356185,Детская музыкальная школа,4,
739,просп. Ленина 27,45,112,1,1280741968,https://vk.com/images/places/clubs.png,740,61.787544,34.356975,Карелия,4,1487690169.0
740,просп. Карла Маркса 19,0,112,1,1280741968,https://vk.com/images/places/clubs.png,741,61.787382,34.379496,Velvet,4,
741,Фонтанная 31,0,151,1,1280741968,https://vk.com/images/places/clubs.png,742,54.713507,55.942234,Chester,4,
742,Маршала Катукова 8,9,1,1,1280741968,https://vk.com/images/places/clubs.png,743,55.809575,37.402327,Disco,4,1408138001.0
743,Первомайский просп. 2,3,112,1,1280741968,https://vk.com/images/places/clubs.png,744,61.793255,34.348491,Mambo,4,1442361462.0
744,Петровка 17К1,0,1,1,1280741968,https://vk.com/images/places/clubs.png,745,55.764491,37.616485,Армида,4,1324646420.0
745,г. Бердск ,14,99,1,1280741968,https://vk.com/images/places/clubs.png,746,54.763545,83.103443,Lobby Bar,4,1476167177.0
746,Комсомольская 4,4,57,1,1280741968,https://vk.com/images/places/clubs.png,747,52.249461,104.259801,Шамбала,4,1378998993.0
747,Партизанский пр-т 1,2,123,1,1280741968,https://vk.com/images/places/clubs.png,748,53.194389,50.090087,Аура,4,1373454574.0
748,Ново-Садовая 106,79,123,1,1280741968,https://vk.com/images/places/clubs.png,749,53.217111,50.148797,Звезда,4,1488636543.0
749,Мельниковская 476,2,123,1,1280741968,https://vk.com/images/places/clubs.png,750,53.247878,50.25694,Валентина,4,1459004266.0
750,Военное шоссе 44,11,123,1,1280741968,https://vk.com/images/places/clubs.png,751,53.213046,50.172759,Полет,4,1438617720.0
751,Первомайский просп. 2,1,112,1,1280741968,https://vk.com/images/places/clubs.png,752,61.793255,34.348391,Метелица,4,1455813903.0
752,Земляной Вал 60К28,21,1,1,1280741968,https://vk.com/images/places/clubs.png,753,55.746512,37.654781,FM Club,4,1462215334.0
753,Митинская 52,8,1,1,1280741968,https://vk.com/images/places/clubs.png,754,55.85293,37.354186,Meet Club,4,1452798185.0
754,Трамвайная 5,4,123,1,1280741968,https://vk.com/images/places/clubs.png,755,53.216082,50.159006,Труба,4,1376171145.0
755,пер. Павленко 40а,1,49,1,1280741968,https://vk.com/images/places/clubs.png,756,56.840326,60.547079,Лайв,4,1460384499.0
756,просп. Испытателей 37,101,2,1,1280741968,https://vk.com/images/places/clubs.png,757,60.008536,30.262607,XXXX,4,1463694488.0
757,Крымский вал 3К2,2,1,1,1280741968,https://vk.com/images/places/clubs.png,758,55.729313,37.609049,Zachet,4,1386567270.0
758,Партизанский просп. ,0,57,1,1280741968,https://vk.com/images/places/clubs.png,759,52.313071,104.275636,Экодэнс-2006,4,
759,бухта Лазурная ,0,57,1,1280741968,https://vk.com/images/places/clubs.png,760,52.313068,104.275612,Ангара-2007,4,
760, ,10,87,1,1280741968,https://vk.com/images/places/clubs.png,761,67.162842,32.411153,Большой Питкуль,4,1399264480.0
761,Садовая 13,0,2,1,1280741968,https://vk.com/images/places/clubs.png,762,59.935051,30.335074,Хижина,4,
762,Ровио 3,6,112,1,1280741968,https://vk.com/images/places/clubs.png,763,61.764062,34.384733,Рай.com,4,1486240836.0
763,Каменская 32,77,99,1,1280741968,https://vk.com/images/places/clubs.png,764,55.029982,82.92944,Бродячая собака,4,1489258832.0
764,Шевченко 211,10,57,1,1280741968,https://vk.com/images/places/clubs.png,765,51.509078,104.11882,Спорткомплекс г. Байкальска,4,1472993901.0
765,Зеленый просп. 8б,33,1,1,1280741968,https://vk.com/images/places/clubs.png,766,55.748224,37.776215,Сова,4,1467411744.0
766,наб. реки Фонтанки ,0,2,1,1280741968,https://vk.com/images/places/clubs.png,767,59.922663,30.319376,Cash Bar,4,
767,ЦПКиО им. Маяковского 18,20,1,1,1280741968,https://vk.com/images/places/clubs.png,768,55.779403,37.689959,Актовый зал,4,1467888969.0
768,Театральный пр. 2,12,1,1,1280741968,https://vk.com/images/places/clubs.png,769,55.758797,37.622836,Cabaret Metropol,4,1412927126.0
769,Сурикова ,0,57,1,1280741968,https://vk.com/images/places/clubs.png,770,52.282233,104.313224,Parkour Only,4,1401633641.0
770,11-й км Байкальского тракта 59,4,10,1,1280741968,https://vk.com/images/places/clubs.png,771,48.735164,44.500401,Остров Робинзона,4,1425932978.0
771,Мамоновское ш 13-й км 47,0,60,1,1280741968,https://vk.com/images/places/clubs.png,772,55.786793,49.122813,Небо,4,
772,Богдана Хмельницкого 65К1,4,99,1,1280741968,https://vk.com/images/places/clubs.png,773,55.083132,82.967358,Барракуда,4,1424508031.0
773,Правобулачная 13,2,60,1,1280741968,https://vk.com/images/places/clubs.png,774,55.786764,49.122803,Крылья,4,1345110052.0
774,Менделеева 205а,7,151,1,1280741968,https://vk.com/images/places/clubs.png,775,54.74139,56.026855,Infinity,4,1440856013.0
775,Маршала Чуйкова 4а,1,10,1,1280741968,https://vk.com/images/places/clubs.png,776,48.705872,44.522329,Labamba,4,1455473026.0
776,Ошарская 1К2,75,95,1,1280741968,https://vk.com/images/places/clubs.png,777,56.322984,44.007262,Бессонница,4,1486739969.0
777,просп. Октябрьской Революции 11,1,134,1,1280741968,https://vk.com/images/places/clubs.png,778,45.042375,41.973063,Дом офицеров,4,1398584400.0
778,9 апреля 5,0,134,1,1280741968,https://vk.com/images/places/clubs.png,779,45.043706,41.992925,Центр им. Ю.А.Гагарина,4,1353829029.0
779,Республиканская 79,13,169,1,1280741968,https://vk.com/images/places/clubs.png,780,57.62372,39.877617,Юта,4,1480860411.0
